Location,time,Temperature,Humidity,Wind_Speed,Rain,Classes
Maharashtra_India,2022-03-07,33.7,35,12.8,0.0,1
Maharashtra_India,2022-03-08,32.6,43,15.0,0.0,0
Maharashtra_India,2022-03-09,31.7,48,18.7,0.7,0
Maharashtra_India,2022-03-10,33.0,43,8.9,0.1,0
Maharashtra_India,2022-03-11,33.4,36,14.4,0.0,0
Maharashtra_India,2022-03-12,33.8,39,9.0,0.0,1
Maharashtra_India,2022-03-13,34.9,25,12.2,0.0,0
Maharashtra_India,2022-03-14,35.9,23,13.8,0.0,1
Maharashtra_India,2022-03-15,37.0,26,13.7,0.0,0
Maharashtra_India,2022-03-16,37.8,22,17.0,0.0,1
Maharashtra_India,2022-03-17,38.6,21,16.5,0.0,1
Maharashtra_India,2022-03-18,38.5,19,18.3,0.0,1
Maharashtra_India,2022-03-19,38.5,17,18.5,0.0,1
Maharashtra_India,2022-03-20,37.9,20,18.1,0.0,1
Maharashtra_India,2022-03-21,37.7,20,16.9,0.0,1
Maharashtra_India,2022-03-22,38.1,20,17.2,0.0,1
Maharashtra_India,2022-03-23,38.2,22,13.7,0.0,1
Maharashtra_India,2022-03-24,38.3,21,15.8,0.0,1
Maharashtra_India,2022-03-25,38.2,24,12.2,0.0,1
Maharashtra_India,2022-03-26,39.0,24,16.6,0.0,1
Maharashtra_India,2022-03-27,39.2,22,18.0,0.0,1
Maharashtra_India,2022-03-28,39.6,22,15.2,0.0,1
Maharashtra_India,2022-03-29,39.2,20,13.9,0.0,1
Maharashtra_India,2022-03-30,40.0,16,15.4,0.0,1
Maharashtra_India,2022-03-31,39.4,15,13.0,0.0,1
Maharashtra_India,2022-04-01,39.8,18,18.8,0.0,1
Maharashtra_India,2022-04-02,39.5,20,12.1,0.0,1
Maharashtra_India,2022-04-03,39.5,20,13.1,0.0,1
Maharashtra_India,2022-04-04,40.0,17,18.9,0.0,1
Maharashtra_India,2022-04-05,40.5,18,18.1,0.0,1
Maharashtra_India,2022-04-06,39.8,18,13.8,0.0,1
Maharashtra_India,2022-04-07,40.3,22,17.1,0.0,1
Maharashtra_India,2022-04-08,40.2,20,16.1,0.0,1
Maharashtra_India,2022-04-09,40.2,20,16.0,0.0,1
Maharashtra_India,2022-04-10,40.8,20,16.4,0.0,1
Maharashtra_India,2022-04-11,40.3,24,16.2,0.0,1
Maharashtra_India,2022-04-12,40.4,25,8.5,0.0,1
Maharashtra_India,2022-04-13,40.3,24,13.0,0.0,1
Maharashtra_India,2022-04-14,40.8,19,15.1,0.0,1
Maharashtra_India,2022-04-15,40.0,18,15.9,0.0,1
Maharashtra_India,2022-04-16,40.2,20,17.9,0.0,1
Maharashtra_India,2022-04-17,40.0,19,14.1,0.0,1
Maharashtra_India,2022-04-18,40.4,22,17.0,0.0,1
Maharashtra_India,2022-04-19,40.5,20,18.8,0.0,1
Maharashtra_India,2022-04-20,41.2,19,21.0,0.0,1
Maharashtra_India,2022-04-21,39.7,24,21.0,0.0,1
Maharashtra_India,2022-04-22,39.2,27,18.9,0.0,1
Maharashtra_India,2022-04-23,38.6,24,14.0,0.0,1
Maharashtra_India,2022-04-24,40.1,28,12.0,0.0,1
Maharashtra_India,2022-04-25,40.4,20,15.3,0.0,1
Maharashtra_India,2022-04-26,40.8,18,16.3,0.0,1
Maharashtra_India,2022-04-27,41.2,17,18.0,0.0,1
Maharashtra_India,2022-04-28,42.1,14,17.2,0.0,1
Maharashtra_India,2022-04-29,41.0,18,19.0,0.0,1
Maharashtra_India,2022-04-30,41.7,20,21.3,0.0,1
Maharashtra_India,2022-05-01,41.7,24,23.1,0.0,1
Maharashtra_India,2022-05-02,41.0,27,18.1,0.0,1
Maharashtra_India,2022-05-03,40.3,27,20.4,0.0,1
Maharashtra_India,2022-05-04,40.2,25,17.1,0.0,1
Maharashtra_India,2022-05-05,40.3,24,18.1,0.0,1
Maharashtra_India,2022-05-06,40.5,21,15.6,0.0,1
Maharashtra_India,2022-05-07,40.9,21,20.5,0.0,1
Maharashtra_India,2022-05-08,41.0,19,17.2,0.0,1
Maharashtra_India,2022-05-09,42.2,17,23.4,0.0,1
Maharashtra_India,2022-05-10,42.0,18,24.9,0.0,1
Maharashtra_India,2022-05-11,41.0,22,19.7,0.0,1
Maharashtra_India,2022-05-12,40.8,32,17.5,0.0,1
Maharashtra_India,2022-05-13,40.8,37,16.6,0.0,1
Maharashtra_India,2022-05-14,41.6,35,17.8,0.0,1
Maharashtra_India,2022-05-15,42.0,31,16.2,0.0,1
Maharashtra_India,2022-05-16,41.5,28,17.4,0.0,1
Maharashtra_India,2022-05-17,41.2,25,13.9,0.0,1
Maharashtra_India,2022-05-18,40.7,24,19.9,0.0,1
Maharashtra_India,2022-05-19,39.8,37,14.2,8.6,1
Maharashtra_India,2022-05-20,40.9,37,25.7,0.0,1
Maharashtra_India,2022-05-21,39.7,41,25.2,0.0,1
Maharashtra_India,2022-05-22,38.0,46,25.2,0.0,1
Maharashtra_India,2022-05-23,38.0,48,22.4,0.0,1
Maharashtra_India,2022-05-24,37.2,48,21.0,0.0,1
Maharashtra_India,2022-05-25,38.6,43,18.9,0.0,1
Maharashtra_India,2022-05-26,38.3,41,18.2,0.0,1
Maharashtra_India,2022-05-27,38.0,43,22.7,0.0,1
Maharashtra_India,2022-05-28,38.4,44,21.1,0.0,1
Maharashtra_India,2022-05-29,37.8,45,18.4,0.0,0
Maharashtra_India,2022-05-30,38.1,44,17.4,0.0,1
Maharashtra_India,2022-05-31,39.5,42,18.4,0.0,1
Maharashtra_India,2022-06-01,38.6,46,24.8,0.5,0
Maharashtra_India,2022-06-02,40.3,37,15.9,0.0,1
Maharashtra_India,2022-06-03,40.2,32,16.1,0.0,1
Maharashtra_India,2022-06-04,40.3,32,16.1,0.0,1
Maharashtra_India,2022-06-05,40.8,27,13.7,0.0,1
Maharashtra_India,2022-06-06,40.0,38,19.1,0.0,1
Maharashtra_India,2022-06-07,40.2,37,21.2,0.0,1
Maharashtra_India,2022-06-08,38.8,50,22.0,8.9,1
Maharashtra_India,2022-06-09,38.3,54,17.3,0.0,1
Maharashtra_India,2022-06-10,36.2,60,18.3,3.8,0
Maharashtra_India,2022-06-11,35.3,72,17.0,36.3,0
Maharashtra_India,2022-06-12,32.6,77,17.3,10.0,0
Maharashtra_India,2022-06-13,34.2,69,13.9,1.2,0
Maharashtra_India,2022-06-14,34.3,62,15.1,0.3,0
Maharashtra_India,2022-06-15,35.5,55,21.1,0.0,0
Maharashtra_India,2022-06-16,35.2,60,22.0,0.8,0
Maharashtra_India,2022-06-17,35.5,62,12.1,0.2,0
Maharashtra_India,2022-06-18,34.8,66,14.5,6.9,0
Maharashtra_India,2022-06-19,33.8,72,15.8,7.7,0
Maharashtra_India,2022-06-20,32.2,74,24.3,9.7,0
Maharashtra_India,2022-06-21,33.2,75,19.4,3.9,0
Maharashtra_India,2022-06-22,30.8,75,13.5,5.9,0
Maharashtra_India,2022-06-23,32.3,75,14.4,7.5,0
Maharashtra_India,2022-06-24,29.8,85,7.4,18.0,0
Maharashtra_India,2022-06-25,30.7,78,12.3,2.9,0
Maharashtra_India,2022-06-26,32.0,76,16.6,1.2,0
Maharashtra_India,2022-06-27,30.1,81,17.3,14.5,0
Maharashtra_India,2022-06-28,30.1,81,16.5,8.7,0
Maharashtra_India,2022-06-29,31.7,74,16.4,6.6,0
Maharashtra_India,2022-06-30,31.5,79,19.5,12.4,0
Maharashtra_India,2022-07-01,30.6,78,18.0,1.5,0
Maharashtra_India,2022-07-02,30.0,76,22.5,8.1,0
Maharashtra_India,2022-07-03,30.3,75,17.1,1.8,0
Maharashtra_India,2022-07-04,29.0,83,17.2,9.4,0
Maharashtra_India,2022-07-05,27.6,89,21.3,13.3,0
Maharashtra_India,2022-07-06,29.1,83,19.1,4.0,0
Maharashtra_India,2022-07-07,27.9,87,23.0,23.9,0
Maharashtra_India,2022-07-08,27.8,86,22.7,22.6,0
Maharashtra_India,2022-07-09,25.9,89,22.1,16.0,0
Maharashtra_India,2022-07-10,24.1,92,20.9,32.7,0
Maharashtra_India,2022-07-11,24.4,91,23.0,31.2,0
Maharashtra_India,2022-07-12,24.2,90,25.9,17.3,0
Maharashtra_India,2022-07-13,23.9,93,21.3,43.0,0
Maharashtra_India,2022-07-14,27.0,85,21.7,3.8,0
Maharashtra_India,2022-07-15,28.5,80,26.0,4.7,0
Maharashtra_India,2022-07-16,30.8,79,20.8,8.2,0
Maharashtra_India,2022-07-17,30.0,83,18.8,25.3,0
Maharashtra_India,2022-07-18,24.2,93,21.7,38.8,0
Maharashtra_India,2022-07-19,28.8,82,22.5,2.0,0
Maharashtra_India,2022-07-20,30.2,79,19.5,1.5,0
Maharashtra_India,2022-07-21,29.8,76,19.6,1.4,0
Maharashtra_India,2022-07-22,29.3,80,18.9,4.0,0
Maharashtra_India,2022-07-23,26.2,89,19.4,19.8,0
Maharashtra_India,2022-07-24,26.9,89,20.3,7.0,0
Maharashtra_India,2022-07-25,28.0,85,15.0,7.7,0
Maharashtra_India,2022-07-26,27.7,86,15.5,7.4,0
Maharashtra_India,2022-07-27,27.7,88,12.4,7.2,0
Maharashtra_India,2022-07-28,30.5,84,7.1,3.0,0
Maharashtra_India,2022-07-29,30.1,86,12.2,4.0,0
Maharashtra_India,2022-07-30,28.8,86,8.1,3.3,0
Maharashtra_India,2022-07-31,30.9,76,11.6,0.5,0
Maharashtra_India,2022-08-01,30.9,73,11.8,0.8,0
Maharashtra_India,2022-08-02,30.8,76,11.6,0.3,0
Maharashtra_India,2022-08-03,30.3,80,15.4,16.2,0
Maharashtra_India,2022-08-04,29.5,86,13.8,19.4,0
Maharashtra_India,2022-08-05,29.0,88,10.9,25.3,0
Maharashtra_India,2022-08-06,29.5,86,13.8,12.4,0
Maharashtra_India,2022-08-07,29.8,88,11.5,19.0,0
Maharashtra_India,2022-08-08,25.2,94,13.6,10.5,0
Maharashtra_India,2022-08-09,25.1,91,19.3,12.0,0
Maharashtra_India,2022-08-10,27.2,84,29.0,4.2,0
Maharashtra_India,2022-08-11,27.9,80,23.8,3.2,0
Maharashtra_India,2022-08-12,29.2,75,27.7,2.7,0
Maharashtra_India,2022-08-13,28.7,79,24.4,2.6,0
Maharashtra_India,2022-08-14,29.4,79,22.3,2.3,0
Maharashtra_India,2022-08-15,25.2,89,18.7,19.1,0
Maharashtra_India,2022-08-16,27.4,83,30.8,4.8,0
Maharashtra_India,2022-08-17,29.2,78,21.3,2.1,0
Maharashtra_India,2022-08-18,29.3,79,20.4,1.6,0
Maharashtra_India,2022-08-19,29.5,80,17.4,1.8,0
Maharashtra_India,2022-08-20,29.5,81,19.0,2.5,0
Maharashtra_India,2022-08-21,29.2,77,21.0,1.3,0
Maharashtra_India,2022-08-22,27.0,80,27.1,0.4,0
Maharashtra_India,2022-08-23,29.2,76,19.2,1.2,0
Maharashtra_India,2022-08-24,30.0,78,16.3,0.7,0
Maharashtra_India,2022-08-25,29.9,76,10.8,0.7,0
Maharashtra_India,2022-08-26,29.6,78,11.6,1.3,0
Maharashtra_India,2022-08-27,30.0,74,13.4,0.5,0
Maharashtra_India,2022-08-28,30.2,70,11.4,0.0,0
Maharashtra_India,2022-08-29,29.4,75,11.9,1.4,0
Maharashtra_India,2022-08-30,30.5,83,10.1,7.4,0
Maharashtra_India,2022-08-31,31.2,84,9.0,10.0,0
Maharashtra_India,2022-09-01,29.8,85,9.3,8.7,0
Maharashtra_India,2022-09-02,30.5,84,8.0,2.5,0
Maharashtra_India,2022-09-03,31.4,82,13.3,7.3,0
Maharashtra_India,2022-09-04,29.9,87,9.0,12.3,0
Maharashtra_India,2022-09-05,29.5,89,10.0,8.1,0
Maharashtra_India,2022-09-06,27.9,88,8.9,9.5,0
Maharashtra_India,2022-09-07,29.9,86,11.2,16.7,0
Maharashtra_India,2022-09-08,28.0,90,11.1,35.1,0
Maharashtra_India,2022-09-09,29.8,86,13.0,12.5,0
Maharashtra_India,2022-09-10,30.0,87,12.4,15.7,0
Maharashtra_India,2022-09-11,29.1,90,6.9,11.2,0
Maharashtra_India,2022-09-12,28.1,90,9.7,35.3,0
Maharashtra_India,2022-09-13,27.4,90,18.6,19.9,0
Maharashtra_India,2022-09-14,28.4,83,22.4,3.2,0
Maharashtra_India,2022-09-15,28.6,77,28.1,3.5,0
Maharashtra_India,2022-09-16,25.8,88,19.6,14.5,0
Maharashtra_India,2022-09-17,28.1,89,14.9,11.8,0
Maharashtra_India,2022-09-18,27.7,88,15.1,8.8,0
Maharashtra_India,2022-09-19,26.3,91,12.0,28.0,0
Maharashtra_India,2022-09-20,28.1,86,13.1,4.5,0
Maharashtra_India,2022-09-21,29.2,81,14.7,0.4,0
Maharashtra_India,2022-09-22,27.1,80,16.5,0.5,0
Maharashtra_India,2022-09-23,28.2,76,17.9,0.3,0
Maharashtra_India,2022-09-24,28.5,77,14.8,0.0,0
Maharashtra_India,2022-09-25,28.9,82,9.4,1.9,0
Maharashtra_India,2022-09-26,29.1,82,11.2,8.7,0
Maharashtra_India,2022-09-27,29.6,82,9.7,2.0,0
Maharashtra_India,2022-09-28,29.6,84,7.7,6.2,0
Maharashtra_India,2022-09-29,30.0,82,11.5,1.6,0
Maharashtra_India,2022-09-30,30.5,80,14.2,0.3,0
Maharashtra_India,2022-10-01,30.1,78,13.4,0.7,0
Maharashtra_India,2022-10-02,30.3,75,14.3,0.0,0
Maharashtra_India,2022-10-03,29.5,75,15.1,0.3,0
Maharashtra_India,2022-10-04,29.7,71,16.7,0.1,0
Maharashtra_India,2022-10-05,30.0,66,16.6,0.1,0
Maharashtra_India,2022-10-06,28.1,84,14.6,13.6,0
Maharashtra_India,2022-10-07,27.7,90,16.1,21.5,0
Maharashtra_India,2022-10-08,28.8,84,17.6,0.7,0
Maharashtra_India,2022-10-09,29.4,80,7.0,0.6,0
Maharashtra_India,2022-10-10,28.4,86,10.9,12.3,0
Maharashtra_India,2022-10-11,29.1,87,7.6,5.6,0
Maharashtra_India,2022-10-12,27.7,89,6.6,19.1,0
Maharashtra_India,2022-10-13,28.2,89,10.7,10.2,0
Maharashtra_India,2022-10-14,27.4,90,16.8,11.5,0
Maharashtra_India,2022-10-15,28.5,67,14.8,0.0,0
Maharashtra_India,2022-10-16,28.3,74,15.8,0.6,0
Maharashtra_India,2022-10-17,28.5,88,11.0,9.2,0
Maharashtra_India,2022-10-18,28.1,89,9.1,6.3,0
Maharashtra_India,2022-10-19,27.2,88,8.7,2.7,0
Maharashtra_India,2022-10-20,28.0,86,16.7,3.5,0
Maharashtra_India,2022-10-21,26.9,88,10.9,5.6,0
Maharashtra_India,2022-10-22,28.0,68,14.9,0.0,0
Maharashtra_India,2022-10-23,27.6,64,15.0,0.0,0
Maharashtra_India,2022-10-24,27.5,61,14.4,0.0,0
Maharashtra_India,2022-10-25,28.5,65,11.4,0.0,0
Maharashtra_India,2022-10-26,28.6,66,9.2,0.0,0
Maharashtra_India,2022-10-27,27.6,69,7.4,0.0,0
Maharashtra_India,2022-10-28,27.8,66,9.5,0.0,0
Maharashtra_India,2022-10-29,27.9,63,8.2,0.0,0
Maharashtra_India,2022-10-30,27.9,61,11.1,0.0,0
Maharashtra_India,2022-10-31,27.4,62,10.9,0.0,0
Maharashtra_India,2022-11-01,27.4,66,11.3,0.0,0
Maharashtra_India,2022-11-02,28.5,62,11.1,0.0,0
Maharashtra_India,2022-11-03,29.4,62,12.8,0.0,0
Maharashtra_India,2022-11-04,29.3,59,10.8,0.0,0
Maharashtra_India,2022-11-05,29.2,62,11.3,0.0,0
Maharashtra_India,2022-11-06,29.4,65,9.7,0.0,0
Maharashtra_India,2022-11-07,29.5,63,6.9,0.0,0
Maharashtra_India,2022-11-08,29.6,58,8.7,0.0,0
Maharashtra_India,2022-11-09,29.1,57,11.5,0.0,0
Maharashtra_India,2022-11-10,28.5,57,13.9,0.0,0
Maharashtra_India,2022-11-11,28.8,62,14.2,0.0,0
Maharashtra_India,2022-11-12,28.5,64,11.6,0.0,0
Maharashtra_India,2022-11-13,28.1,64,11.6,0.0,0
Maharashtra_India,2022-11-14,28.5,64,11.0,0.0,0
Maharashtra_India,2022-11-15,28.2,65,8.9,0.0,0
Maharashtra_India,2022-11-16,27.9,62,10.1,0.0,0
Maharashtra_India,2022-11-17,27.9,52,14.7,0.0,0
Maharashtra_India,2022-11-18,26.8,50,15.9,0.0,0
Maharashtra_India,2022-11-19,26.0,51,12.2,0.0,0
Maharashtra_India,2022-11-20,25.6,55,14.5,0.0,0
Maharashtra_India,2022-11-21,26.7,55,12.2,0.0,0
Maharashtra_India,2022-11-22,28.0,55,11.3,0.0,0
Maharashtra_India,2022-11-23,28.5,52,11.9,0.0,0
Maharashtra_India,2022-11-24,28.6,54,13.9,0.0,0
Maharashtra_India,2022-11-25,28.8,60,11.4,0.0,0
Maharashtra_India,2022-11-26,28.5,62,15.2,0.0,0
Maharashtra_India,2022-11-27,28.7,60,14.6,0.0,0
Maharashtra_India,2022-11-28,29.1,60,13.2,0.0,0
Maharashtra_India,2022-11-29,28.5,57,9.9,0.0,0
Maharashtra_India,2022-11-30,28.0,59,9.7,0.0,0
Maharashtra_India,2022-12-01,27.5,58,10.0,0.0,0
Maharashtra_India,2022-12-02,28.5,66,9.1,0.0,0
Maharashtra_India,2022-12-03,29.7,66,10.7,0.0,0
Maharashtra_India,2022-12-04,28.9,69,9.6,0.0,0
Maharashtra_India,2022-12-05,29.2,67,12.5,0.0,0
Maharashtra_India,2022-12-06,29.8,64,11.3,0.0,0
Maharashtra_India,2022-12-07,28.7,63,13.6,0.0,0
Maharashtra_India,2022-12-08,27.0,54,11.8,0.0,0
Maharashtra_India,2022-12-09,27.4,50,11.7,0.0,0
Maharashtra_India,2022-12-10,28.2,51,12.0,0.0,0
Maharashtra_India,2022-12-11,28.8,63,13.0,0.2,0
Maharashtra_India,2022-12-12,28.7,71,15.4,0.1,0
Maharashtra_India,2022-12-13,28.5,78,13.1,0.5,0
Maharashtra_India,2022-12-14,29.6,74,11.5,4.8,0
Maharashtra_India,2022-12-15,28.8,79,13.0,0.5,0
Maharashtra_India,2022-12-16,29.1,78,13.8,0.4,0
Maharashtra_India,2022-12-17,29.5,70,11.5,0.4,0
Maharashtra_India,2022-12-18,28.5,54,11.3,0.0,0
Maharashtra_India,2022-12-19,28.0,63,8.9,0.0,0
Maharashtra_India,2022-12-20,28.5,60,10.4,0.0,0
Maharashtra_India,2022-12-21,28.9,57,9.0,0.0,0
Maharashtra_India,2022-12-22,29.1,57,11.3,0.0,0
Maharashtra_India,2022-12-23,29.3,57,9.2,0.0,0
Maharashtra_India,2022-12-24,28.3,64,14.0,0.0,0
Maharashtra_India,2022-12-25,28.8,63,10.2,0.0,0
Maharashtra_India,2022-12-26,28.8,66,9.7,0.0,0
Maharashtra_India,2022-12-27,29.3,66,9.2,0.0,0
Maharashtra_India,2022-12-28,29.7,64,11.4,0.0,0
Maharashtra_India,2022-12-29,29.2,65,8.7,0.0,0
Maharashtra_India,2022-12-30,29.7,62,9.7,0.0,0
Maharashtra_India,2022-12-31,29.0,58,11.2,0.0,0
Maharashtra_India,2023-01-01,28.1,62,12.7,0.0,0
Maharashtra_India,2023-01-02,27.7,64,12.6,0.0,0
Maharashtra_India,2023-01-03,28.2,67,15.3,0.0,0
Maharashtra_India,2023-01-04,27.1,70,15.1,0.1,0
Maharashtra_India,2023-01-05,26.4,77,14.8,0.3,0
Maharashtra_India,2023-01-06,26.5,76,13.0,0.2,0
Maharashtra_India,2023-01-07,26.5,71,10.9,0.0,0
Maharashtra_India,2023-01-08,26.3,46,11.6,0.0,0
Maharashtra_India,2023-01-09,25.6,52,10.0,0.0,0
Maharashtra_India,2023-01-10,26.8,56,12.6,0.0,0
Maharashtra_India,2023-01-11,27.7,60,11.2,0.0,0
Maharashtra_India,2023-01-12,28.0,56,10.2,0.0,0
Maharashtra_India,2023-01-13,27.5,64,11.9,0.0,0
Maharashtra_India,2023-01-14,27.0,56,13.0,0.0,0
Maharashtra_India,2023-01-15,27.8,61,12.9,0.0,0
Maharashtra_India,2023-01-16,29.4,61,16.6,0.0,0
Maharashtra_India,2023-01-17,29.1,61,12.4,0.0,0
Maharashtra_India,2023-01-18,28.8,63,10.4,0.0,0
Maharashtra_India,2023-01-19,29.5,59,10.7,0.0,0
Maharashtra_India,2023-01-20,29.5,53,17.6,0.0,0
Maharashtra_India,2023-01-21,29.1,51,13.5,0.0,0
Maharashtra_India,2023-01-22,29.0,55,14.8,0.0,0
Maharashtra_India,2023-01-23,29.0,58,12.6,0.0,0
Maharashtra_India,2023-01-24,29.0,64,14.2,2.6,0
Maharashtra_India,2023-01-25,28.6,78,10.5,7.0,0
Maharashtra_India,2023-01-26,28.0,73,13.4,0.0,0
Maharashtra_India,2023-01-27,29.0,62,11.1,0.0,0
Maharashtra_India,2023-01-28,29.0,61,10.1,0.0,0
Maharashtra_India,2023-01-29,29.8,54,14.5,0.0,0
Maharashtra_India,2023-01-30,29.0,55,16.9,0.0,0
Maharashtra_India,2023-01-31,29.5,62,16.8,0.0,0
Maharashtra_India,2023-02-01,28.0,63,13.1,0.1,0
Maharashtra_India,2023-02-02,28.1,55,10.5,0.0,0
Maharashtra_India,2023-02-03,28.0,47,10.8,0.0,0
Maharashtra_India,2023-02-04,27.9,52,9.2,0.0,0
Maharashtra_India,2023-02-05,28.5,53,10.2,0.0,0
Maharashtra_India,2023-02-06,29.6,50,15.2,0.0,0
Maharashtra_India,2023-02-07,29.0,50,11.6,0.0,0
Maharashtra_India,2023-02-08,29.5,53,12.4,0.0,0
Maharashtra_India,2023-02-09,30.4,51,9.4,0.0,0
Maharashtra_India,2023-02-10,31.4,52,8.3,0.0,0
Maharashtra_India,2023-02-11,31.9,46,9.7,0.0,0
Maharashtra_India,2023-02-12,30.3,43,14.3,0.0,0
Maharashtra_India,2023-02-13,29.6,42,10.9,0.0,0
Maharashtra_India,2023-02-14,29.2,39,10.9,0.0,0
Maharashtra_India,2023-02-15,31.9,37,15.0,0.0,1
Maharashtra_India,2023-02-16,31.9,36,14.6,0.0,0
Maharashtra_India,2023-02-17,32.1,37,13.7,0.0,0
Maharashtra_India,2023-02-18,31.5,38,13.8,0.0,1
Maharashtra_India,2023-02-19,31.3,44,12.2,0.0,0
Maharashtra_India,2023-02-20,32.5,47,9.5,0.0,0
Maharashtra_India,2023-02-21,33.1,43,10.7,0.0,0
Maharashtra_India,2023-02-22,33.0,35,11.5,0.0,1
Maharashtra_India,2023-02-23,33.2,34,11.6,0.0,1
Maharashtra_India,2023-02-24,32.7,33,11.2,0.0,1
Maharashtra_India,2023-02-25,33.0,35,10.2,0.0,1
Maharashtra_India,2023-02-26,33.2,32,10.3,0.0,1
Maharashtra_India,2023-02-27,32.8,32,12.6,0.0,0
Maharashtra_India,2023-02-28,33.4,34,16.8,0.0,1
Maharashtra_India,2023-03-01,33.5,32,15.3,0.0,0
Maharashtra_India,2023-03-02,34.0,34,14.4,0.0,1
Maharashtra_India,2023-03-03,34.1,37,11.8,0.0,1
Maharashtra_India,2023-03-04,34.0,38,10.0,0.0,0
Maharashtra_India,2023-03-05,33.5,38,12.9,0.1,0
Maharashtra_India,2023-03-06,32.0,41,16.7,0.6,0
Maharashtra_India,2023-03-07,29.3,64,19.9,2.8,0
Maharashtra_India,2023-03-08,31.2,51,10.3,0.0,0
Maharashtra_India,2023-03-09,31.7,36,14.4,0.0,1
Maharashtra_India,2023-03-10,32.5,36,11.3,0.0,0
Maharashtra_India,2023-03-11,33.0,34,11.5,0.0,1
Maharashtra_India,2023-03-12,33.8,33,10.2,0.0,1
Maharashtra_India,2023-03-13,33.2,32,12.4,0.0,0
Maharashtra_India,2023-03-14,33.1,36,15.0,0.0,1
Maharashtra_India,2023-03-15,31.8,41,18.0,0.1,0
Maharashtra_India,2023-03-16,29.9,56,16.6,1.2,0
Maharashtra_India,2023-03-17,29.7,68,10.3,0.2,0
Maharashtra_India,2023-03-18,30.1,69,11.1,3.3,0
Maharashtra_India,2023-03-19,30.0,59,18.3,0.0,0
Maharashtra_India,2023-03-20,30.0,48,15.8,0.0,0
Maharashtra_India,2023-03-21,31.0,44,11.4,0.0,0
Maharashtra_India,2023-03-22,31.9,47,16.2,0.0,0
Maharashtra_India,2023-03-23,32.0,46,11.0,0.0,0
Maharashtra_India,2023-03-24,33.5,41,14.2,0.0,0
Maharashtra_India,2023-03-25,34.2,40,19.5,0.0,0
Maharashtra_India,2023-03-26,34.2,36,17.7,0.0,1
Maharashtra_India,2023-03-27,33.7,31,13.0,0.0,1
Maharashtra_India,2023-03-28,34.8,31,18.6,0.0,1
Maharashtra_India,2023-03-29,36.3,31,18.3,0.0,1
Maharashtra_India,2023-03-30,35.0,34,20.4,0.0,1
Maharashtra_India,2023-03-31,32.2,49,25.6,0.0,0
Maharashtra_India,2023-04-01,33.7,31,14.9,0.0,1
Maharashtra_India,2023-04-02,35.2,34,18.4,0.0,0
Maharashtra_India,2023-04-03,35.3,32,17.7,0.0,1
Maharashtra_India,2023-04-04,36.0,34,19.5,0.0,1
Maharashtra_India,2023-04-05,35.6,28,14.5,0.0,0
Maharashtra_India,2023-04-06,35.3,28,16.4,0.0,0
Maharashtra_India,2023-04-07,35.8,44,15.7,4.7,0
Maharashtra_India,2023-04-08,31.2,66,19.7,1.8,0
Maharashtra_India,2023-04-09,33.6,59,12.4,0.5,0
Maharashtra_India,2023-04-10,35.5,47,14.2,0.1,0
Maharashtra_India,2023-04-11,37.2,39,25.1,0.0,1
Maharashtra_India,2023-04-12,38.4,35,10.6,0.1,0
Maharashtra_India,2023-04-13,38.1,32,22.5,0.4,1
Maharashtra_India,2023-04-14,38.0,38,23.8,0.5,1
Maharashtra_India,2023-04-15,36.0,41,18.1,0.0,0
Maharashtra_India,2023-04-16,37.2,41,10.1,0.0,0
Maharashtra_India,2023-04-17,36.2,35,10.9,0.0,1
Maharashtra_India,2023-04-18,38.7,31,16.1,0.0,1
Maharashtra_India,2023-04-19,38.6,28,14.8,0.0,1
Maharashtra_India,2023-04-20,37.6,34,24.0,0.2,0
Maharashtra_India,2023-04-21,36.0,39,19.4,0.0,1
Maharashtra_India,2023-04-22,36.5,31,24.9,0.0,1
Maharashtra_India,2023-04-23,35.8,35,17.7,0.0,1
Maharashtra_India,2023-04-24,37.5,25,21.1,0.0,1
Maharashtra_India,2023-04-25,36.2,35,19.6,0.0,1
Maharashtra_India,2023-04-26,35.1,52,20.2,0.0,1
Maharashtra_India,2023-04-27,36.0,51,16.3,2.3,0
Maharashtra_India,2023-04-28,34.7,64,21.4,8.0,0
Maharashtra_India,2023-04-29,33.0,66,14.7,0.9,0
Maharashtra_India,2023-04-30,32.5,63,18.7,0.5,0
Maharashtra_India,2023-05-01,32.5,58,18.7,0.6,0
Maharashtra_India,2023-05-02,33.5,49,10.7,0.0,0
Maharashtra_India,2023-05-03,33.0,55,12.6,0.1,0
Maharashtra_India,2023-05-04,32.2,59,11.2,0.4,0
Maharashtra_India,2023-05-05,33.6,57,8.7,0.8,0
Maharashtra_India,2023-05-06,36.0,50,23.2,0.0,0
Maharashtra_India,2023-05-07,35.2,46,13.3,0.0,0
Maharashtra_India,2023-05-08,37.7,37,10.7,0.0,1
Maharashtra_India,2023-05-09,39.3,36,14.0,0.0,1
Maharashtra_India,2023-05-10,40.5,29,16.6,0.0,1
Maharashtra_India,2023-05-11,41.5,20,17.3,0.0,1
Maharashtra_India,2023-05-12,41.5,20,18.7,0.0,1
Maharashtra_India,2023-05-13,41.8,19,18.2,0.0,1
Maharashtra_India,2023-05-14,41.5,26,18.6,0.0,1
Maharashtra_India,2023-05-15,40.3,32,20.1,0.0,1
Maharashtra_India,2023-05-16,38.7,37,17.0,0.0,1
